airline_id,name,alias,iata,icao,callsign,country_id,active
458,Air Napier,N,,NPR,,206,N
459,Air Taxi & Cargo,N,,WAM,TAXI CARGO,263,N
460,Arrow Panama,N,,WAP,ARROW PANAMA,220,N
461,Astravia-Bissau Air Transports Ltd.,N,,ASV,ASTRAVIA,142,N
462,Astrakhan Airlines,N,OB,ASZ,AIR ASTRAKHAN,234,Y
463,Air Transport Association,N,,ATA,,288,N
464,Atlantair Ltd.,N,,ATB,STARLITE,88,N
465,Air Tanzania,N,TC,ATC,TANZANIA,273,Y
466,Aerotours Dominicana,N,,ATD,AEROTOURS,115,N
467,Atlantis Transportation Services,N,,ATE, Ltd.,42,N
468,Aerotrans Airline,N,,ATG,BACHYT,161,N
469,Air Charter World,N,,XAC,,288,N
470,Air Burkina,N,2J,VBW,BURKINA,82,Y
471,Air Travel Corp.,N,,ATH,AIR TRAVEL,288,N
472,Aero-Tropics Air Services,N,HC,ATI,,62,N
473,Air Traffic GmbH,N,,ATJ,SNOOPY,133,N
474,AeroTACA,N,,ATK,AEROTACA,97,N
475,Aerocentral,N,,ATL,CENTRALMEX,188,N
476,Airlines Of Tasmania,N,FO,ATM,AIRTAS,62,Y
477,Air Saint Pierre,N,PJ,SPM,,127,Y
478,Air Transport International,N,8C,ATN,AIR TRANSPORT,288,N
479,ASTRAL Colombia - Aerotransportes Especiales Ltda.,N,,ATP,ASTRAL,97,N
480,Air Transport Schiphol,N,,ATQ,MULTI,203,N
481,Aeroferinco,N,,FEO,FERINCO,188,N
482,Aero Taxis Y Servicios Alfe,N,,FES,AERO ALFE,188,N
483,Avialesookhrana,N,,FFA,AVIALESOOKHRANA,234,N
484,Africair Service,N,,FFB,FOXTROT FOXTROT,248,N
485,Atlas Airlines,N,,ATR,ATLAS-AIR,288,N
486,Air Transport Service,N,,ATS,,111,N
487,Aer Turas,N,,ATT,AERTURAS,154,N
488,Atlant Aerobatics Ltd.,N,,ATU,ATLANT HUNGARY,148,N
489,Avanti Air,N,,ATV,AVANTI AIR,133,N
490,Aero Trades (Western) Ltd.,N,,ATW,AERO TRADES,88,N
491,Austrian Airlines,N,OS,AUA,AUSTRIAN,63,Y
492,Air Southwest,N,,WOW,SWALLOW,287,Y
493,Augsburg Airways,N,IQ,AUB,AUGSBURG-AIR,133,Y
494,Air Corporate,N,,CPV,AIRCORPORATE,156,N
495,Aviastar-Tu,N,,TUP,TUPOLEVAIR,234,N
496,AirBridge Cargo,N,RU,ABW,AIRBRIDGE CARGO,234,N
497,ATUR,N,,TUR,,116,Y
498,ATESA Aerotaxis Ecuatorianos,N,,TXU,ATESA,116,N
499,Austin Express,N,,TXX,COWBOY,288,N
500,Audi Air,N,,AUD, Inc.,43,N
501,Augusta Air Luftfahrtunternehmen,N,,AUF,AUGUSTA,133,N
502,Abu Dhabi Amiri Flight,N,MO,AUH,SULTAN,286,Y
503,Aeroflot-Nord,N,5N,AUL,DVINA,234,Y
504,Air Atlantic Uruguay,N,,AUM,ATLAMUR,289,N
505,Aviones Unidos,N,,AUN,AVIONES UNIDOS,188,N
506,Avia Business Group,N,,AUP,,234,N
507,Aero Servicios Expecializados,N,,SVE,AEROESPECIAL,188,N
508,Aurigny Air Services,N,GR,AUR,AYLINE,287,Y
509,Aus-Air,N,NO,AUS,,62,N
510,Austral Lineas Aereas,N,AU,AUT,AUSTRAL,59,Y
511,Aurora Aviation,N,,AUU, Inc.,44,N
512,Air Uganda International Ltd.,N,,AUX,,284,N
513,Aerolineas Uruguayas,N,,AUY, S.A.,45,N
514,Australian Airlines,N,AO,AUZ,AUSTRALIAN,62,N
515,Avianca - Aerovias Nacionales de Colombia,N,AV,AVA, S.A.,47,Y
516,Aviation Beaufort,N,,AVB,BEAUPAIR,287,N
517,Alamo Aviacion,N,,AVD, S.L.,25,N
518,Aviair Aviation Ltd.,N,,AVF,CARIBOO,88,N
519,Air Falcon,N,,AVG,DJIBOUTI FALCON,113,N
520,AV8 Helicopters,N,,AVH,KENT HELI,287,N
521,Avia Traffic Company,N,,AVJ,ATOMIC,165,N
522,AV8 Helicopters,N,,AVK,AVIATE-COPTER,258,N
523,Aviacion Ejecutiva Mexicana,N,,AVM, S.A.,46,N
524,Air Vanuatu,N,NF,AVN,AIR VAN,292,Y
525,Aviation at Work,N,,AVO,AVIATION WORK,258,N
526,Avcorp Registrations,N,,AVP,AVCORP,287,N
527,Alfa Aerospace,N,,LFP,ALFA-SPACE,62,N
528,Atlantic Airfreight Aviation,N,,LFR,LANFREIGHT,246,N
529,Aerolift Company,N,,LFT,LIFTCO,251,N
530,Aviation Services,N,,AVQ, Inc.,34,N
531,Active Aero Charter,N,,AVR, Inc.,5,N
532,Avialsa T-35,N,,AVS,AVIALSA,261,N
533,Asia Avia Airlines,N,,AVT,ASIAVIA,151,N
534,Avia Sud A,N,,AVU,AVIASUD,127,N
535,Airvantage Incorporated,N,,AVV,AIRVANTAGE,288,N
536,Aviator Airways,N,,AVW,AVIATOR,136,N
537,Aviapaslauga,N,,AVX,PASLAUGA,174,N
538,ASL,N,,XXX,,70,N
539,Air Yugoslavia,N,,YRG,YUGAIR,249,N
540,Airlink Zambia,N,K8,ZAK,,299,N
541,Agence Nationale des Aerodromes et de la Meteorologie,N,,ZZM,,157,N
542,Airbus Transport International,N,,BGA,BELOUGA,127,N
543,Air Bangladesh,N,B9,BGD,AIR BANGLA,67,Y
544,Aviodetachment-28,N,,BGF,BULGARIAN,81,N
545,Aero BG,N,,BGG,AERO BG,188,N
546,Aerotaxis De La Bahia,N,,BHC,BAHIA,188,N
547,Air Mediterranee,N,DR,BIE,MEDITERRANEE,127,Y
548,Aviaservice,N,,BIV,AVIASERVICE,132,N
549,Aerolineas De El Salvador,N,,SZA,AESA,118,N
550,Swaziland Airlink,N,,SZL,SWAZILINK,266,N
551,Air Moorea,N,,TAH,AIR MOOREA,127,Y
552,Aerovaradero,N,,AVY, S.A.,12,N
553,Air Valencia,N,,AVZ,AIR VALENCIA,261,N
554,Airways International,N,,AWB, Inc.,21,N
555,Airwork,N,,AWK,AIRWORK,206,N
556,Australian Wetleasing,N,,AWL,AUSSIEWORLD,62,N
557,Air Niamey,N,,AWN,AIR NIAMEY,208,N
558,Awood Air Ltd.,N,,AWO,AWOOD AIR,88,N
559,Arctic Wings And Rotors Ltd.,N,,AWR,ARCTIC WINGS,88,N
560,Auo Airclub AIST-M,N,,ISM,STORK,234,N
561,Arab Wings,N,,AWS,ARAB WINGS,160,N
562,Air West,N,,AWT,AIR WEST,88,N
563,Aeroline GmbH,N,7E,AWU,SYLT-AIR,133,Y
564,Airwave Transport,N,,AWV, Inc.,24,N
565,Air Wales,N,6G,AWW,RED DRAGON,287,Y
566,Aeroway,N,,AWY, S.L.,13,N
567,Air Caraïbes,N,TX,FWI,FRENCH WEST,127,Y
568,AirWest,N,,AWZ, ,263,N
569,Air India Express,N,IX,AXB,EXPRESS INDIA,150,Y
570,Air Express,N,,AXD,AIR SUDEX,263,N
571,Asian Express Airlines,N,HJ,AXF,FREIGHTEXPRESS,62,N
572,Aeromexhaga,N,,AXH,AEROMEXHAGA,188,N
573,Aeron International Airlines,N,,AXI, Inc.,15,N
574,African Express Airways,N,,AXK,EXPRESS JET,162,N
575,Air Exel,N,XT,AXL,EXEL COMMUTER,203,Y
576,AirAsia,Air Asia,AK,AXM,ASIAN EXPRESS,181,Y
577,Alexandair,N,,AXN,ALEXANDROS,136,N
578,Aeromax,N,,AXP,AEROMAX SPAIN,261,N
579,Action Airlines (Action Air Charter),N,,AXQ,ACTION AIR,288,N
580,Alberni Airways,N,,BNI,ALBERNI,88,N
581,Aerolineas Bonanza,N,,BNZ,AERO BONANZA,188,N
582,Aerobona,N,,BOC,AEROBONA,188,N
583,Aboitiz Air,N,,BOI,ABAIR,224,N
584,Axel Rent,N,,AXR, S.A.,229,N
585,Altus Airlines,N,,AXS,ALTUS,288,N
586,Aviaxess,N,,AXV,AXAVIA,127,N
587,Avioimpex A.D.p.o.,N,,AXX,IMPEX,178,N
588,Axis Airways,N,6V,AXY,AXIS,127,N
589,Aladia Airlines,N,,AYD,AIRLINES ALADIA,188,N
590,Aykavia Aircompany,N,,AYK,,60,N
591,Airman,N,,AYM, S.L.,20,N
592,Atlantic Airlines,N,,AYN, S.A.,41,N
593,Awsaj Aviation Services,N,,AYS,,173,N
594,Ayeet Aviation & Tourism,N,,AYT,AYEET,155,N
595,Atlant-Soyuz Airlines,N,3G,AYZ,ATLANT-SOYUZ,234,Y
596,Alitalia,N,AZ,AZA,ALITALIA,156,Y
597,Azamat,N,,AZB,TUMARA,161,N
598,Arcus-Air Logistic,N,ZE,AZE,ARCUS AIR,133,N
599,Air Zermatt AG,N,,AZF,AIR ZERMATT,268,N
600,Azalhelikopter,N,,AZK,AZALHELICOPTER,64,N
601,Africa One,N,,AZL,SKY AFRICA,299,N
602,Aerocozumel,N,,AZM,AEROCOZUMEL,188,N
603,Amaszonas,N,Z8,AZN,,75,Y
604,Arizona Pacific Airways,N,,AZP,ARIZONA PACIFIC,288,N
605,Aviacon Zitotrans Air Company,N,,AZS,ZITOTRANS,234,N
606,Azimut,N,,AZT, S.A.,50,N
607,Azov Avia Airlines,N,,AZV,AZOV AVIA,285,N
608,Air Zimbabwe,N,UM,AZW,AIR ZIMBABWE,300,Y
609,Aero Jomacha,N,,MHC,AERO JOMACHA,188,N
610,Air Memphis,N,,MHS,AIR MEMPHIS,117,N
611,Air Memphis,N,,MHU,MEPHIS UGANDA,284,N
612,Air Marrakech Service,N,,MKH,AIR MARRAKECH,195,N
613,Air Max Africa,N,,AZX,AZIMA,130,N
614,Arizona Airways,N,,AZY, Inc.,35,N
615,Azza Transport,N,,AZZ,AZZA TRANSPORT,263,N
616,Air Continental Inc,N,,NAR,NIGHT AIR,288,N
617,Antanik-Air,N,,NAU,ANTANIK,285,N
618,Air Newark,N,,NER,NEWAIR,288,N
619,Aircraft Support and Services,N,,NFF,,170,N
620,Aerobanana,N,,OBA,AEROBANANA,188,N
621,Amako Airlines,N,,OBK,AMAKO AIR,209,N
622,Aserca Airlines,N,R7,OCA,AROSCA,293,Y
623,Afrique CArgo Service Senegal,N,,NFS,,248,N
624,Angoservice,N,,NGC,ANGOSERVICE,56,N
625,Angel Airlines,N,,NGE,ANGEL AIR,274,N
626,Angel Flight America,N,,NGF,ANGEL FLIGHT,288,N
627,Air Atonabee,N,,OUL,CITY EXPRESS,88,N
628,Aero Nova,N,,OVA,AERONOVA,261,N
629,Amira Air,N,,XPE,EXPERT,63,N
630,Aero Express Intercontinental,N,,XSS,INTER EXPRESS,188,N
631,Advance Aviation Services,N,,XTJ,,288,N
632,Air Libya Tibesti,N,,TLR,AIR LIBYA,173,N
633,Aerovic,N,,OVC,,116,N
634,Airventure,N,,RVE,AIRVENTURE,70,N
635,Aero Servicios,N,,RVI,AERO SERVICIOS,188,N
636,Airvallee,N,,RVL,AIR VALLEE,156,N
637,Aeromover,N,,OVE,AEROMOVER,188,N
638,Aerovias Ejecutivas,N,,OVI,VIAS EJECUTIVAS,188,N
639,Aero Servicio Pity,N,,PTD,PITY,188,N
640,Aero Copter,N,,PTE,,188,N
641,Rossiya-Russian Airlines,Pulkovo Aviation Enterprise,FV,SDM,PULKOVO,234,Y
642,Air Pal,N,,PLL,AIRPAL,261,N
643,Air Pullmantur,N,,PLM,PULLMANTUR,261,N
644,Aviaexpress,N,RX,AEH,Avex,148,N
645,Aviones Para Servirle,N,,PSG,SERVIAVIONES,188,N
646,Avio Sluzba,N,,SLU,AVIO SLUZBA,249,N
647,Air Scorpio,N,,SCU,SCORPIO UNIVERS,81,N
648,Air Spirit,N,,SIP,AIR SPIRIT,288,N
649,Alatau Airlines,N,,BMV,OLIGA,161,N
650,Aviateca,N,,GUG,AVIATECA,139,N
651,Aroostook Aviation,N,,PXX,PINE STATE,288,N
652,Aeropycsa,N,,PYC,AEROPYCSA,188,N
653,Association of Private Pilots of Kazakhstan,N,,PVK,BORIS,161,N
654,The Amiri Flight,N,,BAH,BAHRAIN,66,N
655,Aero Services,N,,BAS,AEROSERV,68,N
656,Ababeel Aviation,N,,BBE,BABEL AIR,263,N
657,Air Bashkortostan,N,,BBT,AGYDAL,234,N
658,Ambulance Air Africa,N,,MCY,MERCY,258,N
659,American Eagle Airlines,N,MQ,EGF,EAGLE FLIGHT,288,Y
660,Aeropuelche,N,,PUE,PUELCHE,94,N
661,Aeroput,N,,PUT,,249,N
662,Azzurra Air,N,,AZI,AZZURRA,156,N
663,Airshop,N,FF,,,203,N
664,African Transport Trading and Investment Company,N,ML,,,263,N
665,AD Aviation,N,,VUE,FLIGHTVUE,287,Y
666,Aero Costa Taxi Aereo,N,,XCT,AEROCOSTAXI,188,N
667,Aerovitro,N,,VRO,AEROVITRO,188,N
668,Aerotaxi Villa Rica,N,,VRI,VILLARICA,188,N
669,Aerovega,N,,VEG,AEROVEGA,188,N
670,Aerovilla,N,,VVG,AEROVILLA,97,N
671,Aerolineas Villaverde,N,,VLR,VILLAVERDE,188,N
672,Aero Air,N,,WIL,WILLIAMETTE,288,N
673,Aero Ejecutivos,N,,VEJ,VENEJECUTIV,293,N
674,Aero Industries Inc,N,,WAB,WABASH,288,N
675,Aero Servicios Vanguardia,N,,VNG,VANGUARDIA,188,N
676,Aero Taxi Los Valles,N,,VAD,VALLES,261,N
677,Aero Vilamoura,N,,VMR,AERO VILAMOURA,226,N
678,Aero Virel,N,,VLS,VIREL,188,N
679,Aeronautical Radio Inc,N,,XAA,,288,N
680,Aerovuelox,N,,VUO,AEROVUELOX,188,N
681,Aeronaves TSM,N,,VTM,AERONAVES TSM,188,N
682,Air Ivoire,N,VU,VUN,AIRIVOIRE,157,Y
683,Air Botswana,N,BP,BOT,BOTSWANA,77,Y
684,Air-Rep,N,,XPR,,288,N
685,Air Excel,N,,XLL,TINGA-TINGA,273,N
686,Air Evans,N,,VAE,AIR-EVANS,261,N
687,Air Sorel,N,,WHY,AIR SOREL,88,N
688,Air Net Private Charter,N,,WDR,WIND RIDER,288,N
689,Air Executive Charter,N,,XEC,,133,N
690,Air Foyle,N,GS,UPA,FOYLE,287,Y
691,Air Midwest,N,,VTY,VICTORY,209,N
692,Air Tahiti,N,VT,VTA,AIR TAHITI,129,Y
693,Air Urga,N,3N,URG,URGA,285,N
694,Air Vardar,N,,VDR,VARDAR,178,N
695,Air VIA,N,VL,VIM,,81,Y
696,Air Walser,N,,WLR,AIRWALSER,156,N
697,Aircompany Rosavia,N,,URA,ROSAVIA,285,N
698,Aircraft Performance Group,N,,XLB,,288,N
699,Airwaves Airlink,N,,WLA,AIRLIMITED,299,N
700,Airways Corporation of New Zealand,N,,XFX,AIRCORP,206,N
701,Airways,N,,WAY,GARONNE,127,N
702,Airwings oy,N,,WGS,AIRWINGS,126,N
703,Airkenya,N,,XAK,SUNEXPRESS,162,N
704,Air-Lift Associates,N,,WPK,WOLFPACK,288,N
705,Airtrans Ltd,N,,VAB,,234,N
706,ARP 410 Airlines,N,,URP,AIR-ARP,285,N
707,Auckland Regional Rescue Helicopter Trust,N,,WPR,WESTPAC RESCUE,206,N
708,Aurora Airlines,N,,URR,AIR AURORA,254,N
709,Austro Aereo,N,,UST,AUSTRO AEREO,116,N
710,Aviation Partners,N,,WLT,WINGLET,288,N
711,Avialift Vladivostok,N,,VLV,VLADLIFT,234,N
712,Aviacion Comercial de America,N,,VME,AVIAMERICA,188,N
713,Aviast Air,N,,VVA,IALSI,234,N
714,Aviation North,N,,WLV,WOLVERINE,288,N
715,Africa West,N,FK,WTA,WEST TOGO,275,Y
716,Avient Air Zambia,N,,VNT,AVIENT,299,N
717,Aviazur,N,,VZR,IAZUR,127,N
718,Aviaprad,N,,VID,AVIAPRAD,234,N
719,Avirex,N,G2,VXG,AVIREX-GABON,130,N
720,Aviaexpress Aircompany,N,,VXX,EXPRESSAVIA,285,N
721,AMR Services Corporation,N,,XAM,ALLIANCE,288,N
722,Airline Operations Services,N,,XAO,,288,N
723,Airlines 400,N,,VAZ,REMONT AIR,234,N
724,ATRAN Cargo Airlines,N,V8,VAS,ATRAN,236,Y
725,Ameravia,N,,VAM,AMERAVIA,289,N
726,Angkor Air,N,,VAV,AIR ANGKOR,86,N
727,AVB-2004 Ltd,N,,VBC,AIR VICTOR,81,N
728,ASECNA,N,,XKX,,127,N
729,AT and T Aviation Division,N,,XAT,,288,N
730,Avalair,N,,VAI,AIR AVALAIR,249,N
731,Averitt Air Charter,N,,VRT,AVERITT,288,N
732,Avensa,N,VE,AVE,Avensa,293,N
733,Avolar Aerolineas,N,V5,VLI,AEROVOLAR,188,N
734,Avstar Aviation,N,,VSA,STARBIRD,258,N
735,AVESCA,N,,VSC,AVESCA,97,N
736,Aviaprom Enterprises,N,,XAV,AVIAPROM,234,N
737,Avia Trans Air Transport,N,,VTT,VIATRANSPORT,263,N
738,Aviostart AS,N,,VSR,AVIOSTART,81,N
739,Aviacao Transportes Aereos e Cargas,N,,VTG,ATACARGO,56,N
740,Assistance Aeroportuaire de L'Aeroport de Paris,N,,XJA,,127,N
741,American Flight Service Systems,N,,XFS,,288,N
742,AASANA,N,,XXV,,75,N
743,Australian air Express,N,,XME,AUS-CARGO,62,N
744,AMS Group,N,,XMG,,234,N
745,Air Caraibes Atlantique,N,,CAJ,CAR LINE,127,N
746,Air China Cargo,N,,CAO,AIRCHINA FREIGHT,95,N
747,Aerovias Caribe,N,,CBE,AEROCARIBE,188,N
748,Aerotaxi del Cabo,N,,CBO,TAXI CABO,188,N
749,Air Columbus,N,,CBS,AIR COLUMBUS,285,N
750,Aero Cabo,N,,CBV,CABOAEREO,188,N
751,Air China,N,CA,CCA,AIR CHINA,95,Y
752,Aerocardal,N,,CDA,CARDAL,94,N
753,Aero Condor Peru,N,Q6,CDP,CONDOR-PERU,223,Y
754,Aerotrans,N,,CDU,,234,N
755,Airline Skol,N,,CDV,SKOL,234,N
756,Aerofan,N,,CFF,AEROFAN,261,N
757,ACEF,N,,CFM,ACEF,226,N
758,Africa One,N,,CFR,,111,N
759,Aero Calafia,N,,CFV,CALAFIA,188,N
760,Air Cargo Belize,N,,CGB,CARGO BELIZE,71,N
761,Aero Clube Do Algarve,N,,CGV,CLUBE ALGARVE,226,N
762,Air Great Wall,N,,CGW,CHANGCHENG,95,N
763,Aircompany Chaika,N,,CHJ,AIR CHAIKA,285,N
764,Air Charter Services,N,,CHR,ZAIRE CHARTER,111,N
765,Air Charter Professionals,N,,CHV,CHARTAIR,288,N
766,Asia Continental Airlines,N,,CID,ACID,161,N
767,Arctic Circle Air Service,N,5F,CIR,AIR ARCTIC,288,N
768,Aviation Charter Services,N,,CKL,CIRCLE CITY,288,N
769,Aerovias Castillo,N,,CLL,AEROCASTILLO,188,N
770,Aero Club De Portugal,N,,CLP,CLUB PORTUGAL,226,N
771,Air Care Alliance,N,,CMF,COMPASSION,288,N
772,Aero Continente Dominicana,N,,CND,CONDOMINICANA,115,N
773,Air Toronto,N,,CNE,CONNECTOR,88,N
774,Aquila Air,N,,CNH,CHENANGO,288,N
775,Air Consul,N,,CNU,AIR CONSUL,261,N
776,Allcanada Express,N,,CNX,CANEX,88,N
777,ATS Private Company,N,,CPF,TECHSERVICE,285,N
778,Air Corridor,N,QC,CRD,AIR CORRIDOR,196,N
779,Air Central,N,NV,CRF,AIR CENTRAL,159,N
780,Air Cruzal,N,,CRJ,AIR CRUZAL,56,N
781,Aerotransportes Corporativos,N,,CRP,AEROTRANSCORP,188,N
782,Air Creebec,N,,CRQ,CREE,88,N
783,Aero Charter and Transport,N,,CTA,CHAR-TRAN,288,N
784,Air Tenglong,N,,CTE,TENGLONG,95,N
785,Aerlineas Centauro,N,,CTR,CENTAURO,188,N
786,Aerocuahonte,N,,CUO,CUAHONTE,188,N
787,Air Chathams,N,CV,CVA,CHATHAM,206,Y
788,Air Marshall Islands,N,CW,CWM,AIR MARSHALLS,185,Y
789,Australian Customs Service,N,,CWP,COASTWATCH,62,N
790,Air One Cityliner,N,,CYL,CITYLINER,156,N
791,Air Transport,N,,CYO,COYOTE,288,N
792,Access Air,N,ZA,CYD,CYCLONE,288,Y
793,Aerocheyenne,N,,CYE,AEROCHEYENNE,188,N
794,Air Algerie,N,AH,DAH,AIR ALGERIE,54,Y
795,Aerovias DAP,N,,DAP,DAP,94,N
796,Air Alpha,N,,DBA,DOUBLE-A,288,N
797,Air Niagara Express,N,,DBD,AIR NIAGARA,88,N
798,Aviation Defense Service,N,,DEF,TIRPA,127,N
799,Air Service Groningen,N,,DEG,DEGGER,203,N
800,Adam Air,N,KI,DHI,ADAM SKY,151,Y
801,Astar Air Cargo,N,ER,DHL,DAHL,288,N
802,Archer Aviation,N,,DHM,ARCHER,287,N
803,Aeromedica,N,,DIC,AEROMEDICA,188,N
804,Aerodin,N,,DIN,AERODIN,188,N
805,Antinea Airlines,N,HO,DJA,ANTINEA,54,N
806,Air Djibouti,N,,DJU,AIR DJIB,113,N
807,Air Dolomiti,N,EN,DLA,DOLOMOTI,156,Y
808,Aero Modelo,N,,DLS,AEROMODELO,188,N
809,Aerolineas Del Sur,N,,DLU,DEL SUR,94,N
810,Aerodinamica de Monterrey,N,,DMC,DINAMICAMONT,188,N
811,Aeroservicios Dinamicos,N,,DMI,AERODINAMICO,188,N
812,Aerotaxis Dosmil,N,,DML,,188,N
813,Aerodespachos De El Salvador,N,,DNA,AERODESPACHOS,118,N
814,Aeroynamics Malaga,N,,DNC,FLYINGOLIVE,261,N
815,Aerodynamics Incorporated,N,,DNJ,DYNAJET,288,N
816,Aeroflot-Don,N,D9,DNV,DONAVIA,234,Y
817,Air Madrid,N,NM,DRD,ALADA AIR,261,Y
818,Airways Flight Training,N,,DRM,DARTMOOR,287,N
819,Aeronaves Del Noreste,N,,DRO,AERONORESTE,188,N
820,Addis Air Cargo Services,N,,DSC,ADDIS CARGO,122,N
821,Aero Algarve,N,,DSK,SKYBANNER,226,N
822,Aex Air,N,,DST,DESERT,288,N
823,Aero Davinci International,N,,DVI,AERO DAVINCI,188,N
824,Aero Dynamics,N,,DYN,AERO DYNAMIC,288,N
825,Aeroservicios Ecuatorianos,N,,EAE,AECA,116,N
826,Aero-Pyrenees,N,,EAP,AERO-PYRENEES,127,N
827,Air Transport,N,,EAT,TRANS EUROPE,253,N
828,Aero Airlines,N,EE,EAY,REVAL,121,N
829,Aero Ejecutivo De Baja California,N,,EBC,CALIXJET,188,N
830,Air City,N,4F,ECE,AIRCITY,133,N
831,Aero Ejecutivos RCG,N,,ECG,EJECTUIVOS RCG,188,N
832,Aeronautica Castellana,N,,ECL,AERO CASTELLANA,261,N
833,Aerolineas Comerciales,N,,ECM,AERO COMERCIALES,188,N
834,Aerolineas Nacionales Del Ecuador,N,,EDA,ANDES,116,N
835,Air Este,N,,EET,AESTE,261,N
836,Air Mana,N,,EFC,FLIGHT TAXI,127,N
837,Aer Lingus,N,EI,EIN,SHAMROCK,154,Y
838,Aeroservicios Ejecutivos Corporativos,N,,EJP,EJECCORPORATIVOS,188,N
839,Alpi Eagles,N,E8,ELG,ALPI EAGLES,156,N
840,Arrendoora y Transportadora Aerea,N,,END,ARRENDADORA,188,N
841,Eliossola,N,,EOS,ELIOSSOLA,156,N
842,Shenzhen Donghai Airlines,N,,EPA,DONGHAI AIR,95,N
843,Aeronaves Del Noroeste,N,,ENW,AERONOR,261,N
844,Airailes,N,,EOL,EOLE,127,N
845,Aero Ermes,N,,EOM,AERO ERMES,188,N
846,Aero Transportes Empresariales,N,,EPL,EMPRESARIALES,188,N
847,Epps Air Service,N,,EPS,EPPS AIR,288,N
848,Aero Empresarial,N,,EPE,AEROEMPRESARIAL,188,N
849,Air S,N,KY,EQL,EQUATORIAL,52,N
850,Avianergo,N,,ERG,AVIANERGO,234,N
851,Aero Servicios Regiomontanos,N,,ERI,ASERGIO,188,N
852,Aerosec,N,,ERK,AEROSEC,94,N
853,Aeromaan,N,,ERM,EOMAAN,188,N
854,Aerosaba,N,,ESB,AEROSABA,188,N
855,Avitat,N,,ESO,,287,N
856,Aerolineas Ejecutivas Del Sureste,N,,ESU,ALESUR,188,N
857,Aeronautica Le Esperanza,N,,ESZ,ESPERANZA,188,N
858,ATTICO,N,,ETC,TRANATTICO,263,N
859,Aero Siete,N,,ETE,AEROSIETE,188,N
860,Air Atlanta Europe,N,,EUK,SNOWBIRD,287,N
861,Air Evex,N,,EVE,SUNBEAM,133,N
862,Aeronautical Academy of Europe,N,,EVR,DIANA,226,N
863,Air Exchange,N,,EXG,EXCHANGE,288,N
864,Atlantic Helicopters,N,,FAC,FAROECOPTER,112,N
865,Argentine Air Force,N,,FAG,FUAER,59,N
866,Air Fiji,N,PC,FAJ,FIJIAIR,125,N
867,AF-Air International,N,,FAN,FANBIRD,56,N
868,Aviation Data Systems,N,,FBW,,288,N
869,Air Carriers,N,,FCI,FAST CHECK,288,N
870,Aerofrisco,N,,FCO,AEROFRISCO,188,N
871,Alfa 4,N,,FCU,,188,N
872,African Airlines,N,,FDA,AIR SANKORE,183,N
873,African Medical and Research Foundation,N,,FDS,FLYDOC,162,N
874,Aero Freight,N,,FGT,FREIAERO,188,N
875,Aerosafin,N,,FIC,AEROSAFIN,188,N
876,Air Finland,N,OF,FIF,AIR FINLAND,126,Y
877,Aerodata Flight Inspection,N,,FII,FLIGHT CHECKER,133,N
878,Airfix Aviation,N,,FIX,AIRFIX,126,Y
879,Air Pacific,N,FJ,FJI,PACIFIC,125,Y
880,Air Falcon,N,,FLD,,217,N
881,Atlantic Airways,N,RC,FLI,FAROELINE,124,Y
882,Air Florida,N,QH,FLZ,AIR FLORIDA,288,Y
883,Air Fret De Mauritanie,N,,FMT,,186,N
884,Avio Nord,N,,FNM,,156,N
885,Aeroflota Del Noroeste,N,,FNO,RIAZOR,261,N
886,Aero Fenix,N,,FNX,AERO FENIX,127,N
887,Ford Motor Company,N,,FRD,FORD,288,N
888,African Company Airlines,N,,FPY,AFRICOMPANY,111,N
889,Afrijet Airlines,N,,FRJ,AFRIJET,209,N
890,Afrika Aviation Handlers,N,,FRK,AFRIFAST,162,N
891,Afrique Chart'air,N,,FRQ,CHARTER AFRIQUE,87,N
892,Aerofreight Airlines,N,,FRT,,234,N
893,Aereos Limited,N,,FST,FAST TRACK,287,N
894,Air Affaires Tchad,N,,FTC,AFFAIRES TCHAD,93,N
895,ABC Bedarsflug,N,,FTY,FLY TYROL,63,N
896,Air Iceland,N,NY,FXI,FAXI,149,Y
897,Air Philippines,N,2P,GAP,ORIENT PACIFIC,224,Y
898,Aerogaucho,N,,GAU,AEROGAUCHO,289,N
899,Aero Business Charter,N,,GBJ,GLOBAL JET,133,N
900,Atlantic Airlines,N,,GBN,ATLANTIC GABON,130,N
901,Aeronor,N,,GCF,AEROCARTO,261,N
902,Aerogem Cargo,N,,GCK,AEROGEM,134,N
903,Aerovias del Golfo,N,,GFO,AEROVIAS GOLFO,188,N
904,Aeronautica,N,,GGL,GIRA GLOBO,56,N
905,Air Georgian,N,ZX,GGN,GEORGIAN,88,N
906,Aviance,N,,GHL,HANDLING,287,N
907,Air Ghana,N,,GHN,AIR GHANA,134,N
908,African International Transport,N,,GIL,AFRICAN TRANSPORT,141,N
909,Air Guinee Express,N,2U,GIP,FUTURE EXPRESS,141,Y
910,Africa Airlines,N,,GIZ,AFRILENS,141,N
911,Air Gemini,N,,GLL,TWINS,56,N
912,Aero Charter,N,,GLT,GASLIGHT,288,N
913,Aguilas Mayas Internacional,N,,GME,MAYAN EAGLES,139,N
914,Aerotaxis Guamuchil,N,,GMM,AEROGUAMUCHIL,188,N
915,Aeroservicios Gama,N,,GMS,SERVICIOS GAMA,188,N
916,Amber Air,N,0A,GNT,GINTA,174,N
